province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Iowa,US,01-07-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),19,1,0,18,19107,Keokuk,
Iowa,US,11-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,0,19107,Keokuk,
Iowa,US,17-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),16,1,0,15,19107,Keokuk,
Iowa,US,06-07-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),21,1,0,20,19107,Keokuk,
Iowa,US,17-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,2,19107,Keokuk,
Iowa,US,05-07-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),21,1,0,20,19107,Keokuk,
Iowa,US,05-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),3,0,0,3,19107,Keokuk,
Iowa,US,08-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),15,0,0,15,19107,Keokuk,
Iowa,US,14-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),15,0,0,15,19107,Keokuk,
Iowa,US,05-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),14,0,0,14,19107,Keokuk,
Iowa,US,11-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),9,0,0,9,19107,Keokuk,
Iowa,US,27-03-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),0,0,0,0,19107,Keokuk,
Iowa,US,27-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,2,19107,Keokuk,
Iowa,US,11-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),16,0,0,16,19107,Keokuk,
Iowa,US,27-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),14,0,0,14,19107,Keokuk,
Iowa,US,03-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),3,0,0,3,19107,Keokuk,
Iowa,US,03-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),1,0,0,0,19107,Keokuk,
Iowa,US,20-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),3,0,0,3,19107,Keokuk,
Iowa,US,27-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),19,1,0,18,19107,Keokuk,
Iowa,US,20-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),13,0,0,13,19107,Keokuk,
Iowa,US,20-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),16,1,0,15,19107,Keokuk,
Iowa,US,14-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,2,19107,Keokuk,
Iowa,US,14-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),9,0,0,9,19107,Keokuk,
Iowa,US,08-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),7,0,0,7,19107,Keokuk,
Iowa,US,03-07-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),20,1,0,19,19107,Keokuk,
Iowa,US,08-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,0,19107,Keokuk,
Iowa,US,03-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),14,0,0,14,19107,Keokuk,
Iowa,US,22-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),13,0,0,13,19107,Keokuk,
Iowa,US,28-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),19,1,0,18,19107,Keokuk,
Iowa,US,22-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),3,0,0,3,19107,Keokuk,
Iowa,US,22-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),16,1,0,15,19107,Keokuk,
Iowa,US,22-03-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),0,0,0,0,19107,Keokuk,
Iowa,US,28-03-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),1,0,0,0,19107,Keokuk,
Iowa,US,19-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),16,1,0,15,19107,Keokuk,
Iowa,US,19-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),12,0,0,12,19107,Keokuk,
Iowa,US,31-03-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,0,19107,Keokuk,
Iowa,US,28-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,2,19107,Keokuk,
Iowa,US,28-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),14,0,0,14,19107,Keokuk,
Iowa,US,19-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),3,0,0,3,19107,Keokuk,
Iowa,US,04-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),3,0,0,3,19107,Keokuk,
Iowa,US,04-07-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),20,1,0,19,19107,Keokuk,
Iowa,US,04-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),14,0,0,14,19107,Keokuk,
Iowa,US,13-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),15,0,0,15,19107,Keokuk,
Iowa,US,31-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),15,0,0,15,19107,Keokuk,
Iowa,US,13-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,2,19107,Keokuk,
Iowa,US,13-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),9,0,0,9,19107,Keokuk,
Iowa,US,04-04-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),2,0,0,0,19107,Keokuk,
Iowa,US,12-06-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),15,0,0,15,19107,Keokuk,
Iowa,US,12-05-20,41.33649833,-92.1785067,POINT(-92.1785067 41.33649833),9,0,0,9,19107,Keokuk,
Iowa,US,18-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,29-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,18-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),8,0,0,8,19053,Decatur,
Iowa,US,30-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),10,0,0,10,19053,Decatur,
Iowa,US,30-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,23-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,23-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,29-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,29-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,23-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,02-07-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),11,0,0,11,19053,Decatur,
Iowa,US,02-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,02-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,30-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,24-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,09-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,15-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),7,0,0,7,19053,Decatur,
Iowa,US,26-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,09-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),3,0,0,3,19053,Decatur,
Iowa,US,15-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,21-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,21-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,26-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,26-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,25-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,10-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,25-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,10-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),3,0,0,3,19053,Decatur,
Iowa,US,25-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,01-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,01-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,16-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,16-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,07-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,07-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),2,0,0,2,19053,Decatur,
Iowa,US,06-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,06-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),2,0,0,2,19053,Decatur,
Iowa,US,24-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,24-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,17-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,01-07-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),10,0,0,10,19053,Decatur,
Iowa,US,17-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),8,0,0,8,19053,Decatur,
Iowa,US,06-07-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),12,0,0,12,19053,Decatur,
Iowa,US,05-07-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),11,0,0,11,19053,Decatur,
Iowa,US,05-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,08-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),3,0,0,3,19053,Decatur,
Iowa,US,14-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),4,0,0,4,19053,Decatur,
Iowa,US,05-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,11-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,27-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,11-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),3,0,0,3,19053,Decatur,
Iowa,US,27-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,03-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,27-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,20-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,20-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,14-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,08-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,03-07-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),11,0,0,11,19053,Decatur,
Iowa,US,03-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,22-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,28-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,22-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,22-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,28-03-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,19-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),9,0,0,9,19053,Decatur,
Iowa,US,19-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,28-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,04-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,04-07-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),11,0,0,11,19053,Decatur,
Iowa,US,04-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,13-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),4,0,0,4,19053,Decatur,
Iowa,US,31-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),1,0,0,1,19053,Decatur,
Iowa,US,13-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,12-06-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),4,0,0,4,19053,Decatur,
Iowa,US,12-05-20,40.73742757,-93.78645949,POINT(-93.78645949 40.73742757),0,0,0,0,19053,Decatur,
Iowa,US,29-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),8,0,0,8,19167,Sioux,
Iowa,US,30-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),455,0,0,455,19167,Sioux,
Iowa,US,23-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),423,0,0,423,19167,Sioux,
Iowa,US,05-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,23-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),1,0,0,0,19167,Sioux,
Iowa,US,02-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),11,0,0,11,19167,Sioux,
Iowa,US,30-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),9,0,0,9,19167,Sioux,
Iowa,US,24-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),1,0,0,0,19167,Sioux,
Iowa,US,09-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,26-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),2,0,0,0,19167,Sioux,
Iowa,US,15-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,09-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),323,0,0,323,19167,Sioux,
Iowa,US,21-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),419,0,0,419,19167,Sioux,
Iowa,US,26-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),440,0,0,440,19167,Sioux,
Iowa,US,25-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),435,0,0,435,19167,Sioux,
Iowa,US,16-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,10-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),332,0,0,332,19167,Sioux,
Iowa,US,25-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),1,0,0,0,19167,Sioux,
Iowa,US,01-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),11,0,0,11,19167,Sioux,
Iowa,US,01-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),4,0,0,0,19167,Sioux,
Iowa,US,07-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,10-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,07-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),31,0,0,31,19167,Sioux,
Iowa,US,06-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),25,0,0,25,19167,Sioux,
Iowa,US,01-07-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),457,0,0,457,19167,Sioux,
Iowa,US,11-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,06-07-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),477,0,0,477,19167,Sioux,
Iowa,US,17-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,05-07-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),472,0,0,472,19167,Sioux,
Iowa,US,05-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),24,0,0,24,19167,Sioux,
Iowa,US,27-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),2,0,0,0,19167,Sioux,
Iowa,US,11-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),341,0,0,341,19167,Sioux,
Iowa,US,03-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),17,0,0,17,19167,Sioux,
Iowa,US,03-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),5,0,0,0,19167,Sioux,
Iowa,US,27-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),445,0,0,445,19167,Sioux,
Iowa,US,20-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),409,0,0,409,19167,Sioux,
Iowa,US,14-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,03-07-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),460,0,0,460,19167,Sioux,
Iowa,US,08-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,28-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),445,0,0,445,19167,Sioux,
Iowa,US,19-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),408,0,0,408,19167,Sioux,
Iowa,US,31-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),3,0,0,0,19167,Sioux,
Iowa,US,04-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),23,0,0,23,19167,Sioux,
Iowa,US,04-07-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),463,0,0,463,19167,Sioux,
Iowa,US,13-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,18-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,12-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,18-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),139,0,0,139,19167,Sioux,
Iowa,US,29-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),2,0,0,0,19167,Sioux,
Iowa,US,18-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),372,0,0,372,19167,Sioux,
Iowa,US,30-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),219,0,0,219,19167,Sioux,
Iowa,US,23-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),194,0,0,194,19167,Sioux,
Iowa,US,23-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,29-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),214,0,0,214,19167,Sioux,
Iowa,US,29-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),449,0,0,449,19167,Sioux,
Iowa,US,02-07-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),461,0,0,461,19167,Sioux,
Iowa,US,02-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),287,0,0,287,19167,Sioux,
Iowa,US,30-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),2,0,0,0,19167,Sioux,
Iowa,US,02-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),4,0,0,0,19167,Sioux,
