province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Iowa,US,24-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,09-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),42,0,0,42,19167,Sioux,
Iowa,US,15-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),359,0,0,359,19167,Sioux,
Iowa,US,21-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,15-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),126,0,0,126,19167,Sioux,
Iowa,US,21-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),181,0,0,181,19167,Sioux,
Iowa,US,26-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,26-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),204,0,0,204,19167,Sioux,
Iowa,US,25-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,10-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),84,0,0,84,19167,Sioux,
Iowa,US,25-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),207,0,0,207,19167,Sioux,
Iowa,US,01-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),283,0,0,283,19167,Sioux,
Iowa,US,16-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),362,0,0,362,19167,Sioux,
Iowa,US,16-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),131,0,0,131,19167,Sioux,
Iowa,US,07-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),319,0,0,319,19167,Sioux,
Iowa,US,06-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,06-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),311,0,0,311,19167,Sioux,
Iowa,US,24-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),423,0,0,423,19167,Sioux,
Iowa,US,24-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),199,0,0,199,19167,Sioux,
Iowa,US,17-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),135,0,0,135,19167,Sioux,
Iowa,US,17-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),362,0,0,362,19167,Sioux,
Iowa,US,08-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),321,0,0,321,19167,Sioux,
Iowa,US,14-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),355,0,0,355,19167,Sioux,
Iowa,US,05-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),306,0,0,306,19167,Sioux,
Iowa,US,11-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),93,0,0,93,19167,Sioux,
Iowa,US,27-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,27-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),210,0,0,210,19167,Sioux,
Iowa,US,20-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,20-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),159,0,0,159,19167,Sioux,
Iowa,US,14-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),111,0,0,111,19167,Sioux,
Iowa,US,08-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),37,0,0,37,19167,Sioux,
Iowa,US,03-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),290,0,0,290,19167,Sioux,
Iowa,US,22-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),188,0,0,188,19167,Sioux,
Iowa,US,22-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,22-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),422,0,0,422,19167,Sioux,
Iowa,US,22-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),1,0,0,0,19167,Sioux,
Iowa,US,28-03-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),2,0,0,0,19167,Sioux,
Iowa,US,19-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),146,0,0,146,19167,Sioux,
Iowa,US,28-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),8,0,0,8,19167,Sioux,
Iowa,US,28-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),213,0,0,213,19167,Sioux,
Iowa,US,19-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,7,19167,Sioux,
Iowa,US,04-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),298,0,0,298,19167,Sioux,
Iowa,US,13-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),354,0,0,354,19167,Sioux,
Iowa,US,31-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),275,0,0,275,19167,Sioux,
Iowa,US,13-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),103,0,0,103,19167,Sioux,
Iowa,US,04-04-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),7,0,0,0,19167,Sioux,
Iowa,US,12-06-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),349,0,0,349,19167,Sioux,
Iowa,US,12-05-20,43.08221074,-96.1767568,POINT(-96.1767568 43.08221074),100,0,0,100,19167,Sioux,
Iowa,US,18-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),26,0,0,26,19017,Bremer,
Iowa,US,29-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),50,3,0,47,19017,Bremer,
Iowa,US,12-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),3,0,0,3,19017,Bremer,
Iowa,US,18-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),64,5,0,59,19017,Bremer,
Iowa,US,29-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,18-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),81,6,0,75,19017,Bremer,
Iowa,US,30-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),87,6,0,81,19017,Bremer,
Iowa,US,30-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),69,6,0,63,19017,Bremer,
Iowa,US,23-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),85,6,0,79,19017,Bremer,
Iowa,US,05-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),2,0,0,0,19017,Bremer,
Iowa,US,23-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),67,5,0,62,19017,Bremer,
Iowa,US,23-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),34,1,0,33,19017,Bremer,
Iowa,US,29-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),69,6,0,63,19017,Bremer,
Iowa,US,29-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),87,6,0,81,19017,Bremer,
Iowa,US,23-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,02-07-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),90,6,0,84,19017,Bremer,
Iowa,US,02-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),69,6,0,63,19017,Bremer,
Iowa,US,02-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),52,4,0,48,19017,Bremer,
Iowa,US,30-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,30-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),51,3,0,48,19017,Bremer,
Iowa,US,02-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),1,0,0,0,19017,Bremer,
Iowa,US,24-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,24-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),35,2,0,33,19017,Bremer,
Iowa,US,09-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),2,0,0,0,19017,Bremer,
Iowa,US,09-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),58,5,0,53,19017,Bremer,
Iowa,US,15-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,26-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,15-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),9,0,0,9,19017,Bremer,
Iowa,US,09-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,21-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),32,0,0,32,19017,Bremer,
Iowa,US,15-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),63,5,0,58,19017,Bremer,
Iowa,US,21-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),65,5,0,60,19017,Bremer,
Iowa,US,21-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),82,6,0,76,19017,Bremer,
Iowa,US,26-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),41,2,0,39,19017,Bremer,
Iowa,US,26-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),85,6,0,79,19017,Bremer,
Iowa,US,26-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),67,6,0,61,19017,Bremer,
Iowa,US,25-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),86,6,0,80,19017,Bremer,
Iowa,US,25-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),38,2,0,36,19017,Bremer,
Iowa,US,16-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),10,0,0,10,19017,Bremer,
Iowa,US,10-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),58,5,0,53,19017,Bremer,
Iowa,US,25-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),67,6,0,61,19017,Bremer,
Iowa,US,10-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,25-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,01-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),69,6,0,63,19017,Bremer,
Iowa,US,01-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),51,4,0,47,19017,Bremer,
Iowa,US,07-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),2,0,0,0,19017,Bremer,
Iowa,US,16-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,16-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),64,5,0,59,19017,Bremer,
Iowa,US,10-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),2,0,0,0,19017,Bremer,
Iowa,US,07-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),56,5,0,51,19017,Bremer,
Iowa,US,07-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),72,6,0,66,19017,Bremer,
Iowa,US,06-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),2,0,0,0,19017,Bremer,
Iowa,US,06-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),55,5,0,50,19017,Bremer,
Iowa,US,06-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),71,6,0,65,19017,Bremer,
Iowa,US,24-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),85,6,0,79,19017,Bremer,
Iowa,US,24-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),67,6,0,61,19017,Bremer,
Iowa,US,17-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),64,5,0,59,19017,Bremer,
Iowa,US,01-07-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),88,6,0,82,19017,Bremer,
Iowa,US,11-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),3,0,0,0,19017,Bremer,
Iowa,US,17-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),75,6,0,69,19017,Bremer,
Iowa,US,06-07-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),94,6,0,88,19017,Bremer,
Iowa,US,17-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),23,0,0,23,19017,Bremer,
Iowa,US,05-07-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),94,6,0,88,19017,Bremer,
Iowa,US,05-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),55,5,0,50,19017,Bremer,
Iowa,US,08-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,14-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,05-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),71,6,0,65,19017,Bremer,
Iowa,US,11-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),58,5,0,53,19017,Bremer,
Iowa,US,27-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,27-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),45,3,0,42,19017,Bremer,
Iowa,US,11-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,27-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),67,6,0,61,19017,Bremer,
Iowa,US,03-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),53,5,0,48,19017,Bremer,
Iowa,US,03-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),1,0,0,0,19017,Bremer,
Iowa,US,20-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),28,0,0,28,19017,Bremer,
Iowa,US,27-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),85,6,0,79,19017,Bremer,
Iowa,US,20-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),65,5,0,60,19017,Bremer,
Iowa,US,20-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),81,6,0,75,19017,Bremer,
Iowa,US,14-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),9,0,0,9,19017,Bremer,
Iowa,US,14-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),62,5,0,57,19017,Bremer,
Iowa,US,08-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),57,5,0,52,19017,Bremer,
Iowa,US,03-07-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),91,6,0,85,19017,Bremer,
Iowa,US,08-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),2,0,0,0,19017,Bremer,
Iowa,US,03-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),69,6,0,63,19017,Bremer,
Iowa,US,22-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),65,5,0,60,19017,Bremer,
Iowa,US,28-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),86,6,0,80,19017,Bremer,
Iowa,US,22-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),33,0,0,33,19017,Bremer,
Iowa,US,22-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),82,6,0,76,19017,Bremer,
Iowa,US,22-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,28-03-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),0,0,0,0,19017,Bremer,
Iowa,US,19-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),81,6,0,75,19017,Bremer,
Iowa,US,19-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),65,5,0,60,19017,Bremer,
Iowa,US,28-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),48,3,0,45,19017,Bremer,
Iowa,US,28-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),67,6,0,61,19017,Bremer,
Iowa,US,19-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),26,0,0,26,19017,Bremer,
Iowa,US,04-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),55,5,0,50,19017,Bremer,
Iowa,US,04-07-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),92,6,0,86,19017,Bremer,
Iowa,US,04-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),70,6,0,64,19017,Bremer,
Iowa,US,13-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,31-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),70,6,0,64,19017,Bremer,
Iowa,US,13-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),4,0,0,4,19017,Bremer,
Iowa,US,13-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),62,5,0,57,19017,Bremer,
Iowa,US,04-04-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),2,0,0,0,19017,Bremer,
Iowa,US,12-06-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),74,6,0,68,19017,Bremer,
Iowa,US,12-05-20,42.77461496,-92.31795937,POINT(-92.31795937 42.77461496),60,5,0,55,19017,Bremer,
Iowa,US,29-04-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),4,0,0,4,19091,Humboldt,
Iowa,US,18-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),7,0,0,7,19091,Humboldt,
Iowa,US,29-03-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),0,0,0,0,19091,Humboldt,
Iowa,US,18-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),37,1,0,36,19091,Humboldt,
Iowa,US,30-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),48,1,0,47,19091,Humboldt,
Iowa,US,30-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),17,0,0,17,19091,Humboldt,
Iowa,US,23-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),42,1,0,41,19091,Humboldt,
Iowa,US,23-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),11,0,0,11,19091,Humboldt,
Iowa,US,23-04-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),2,0,0,2,19091,Humboldt,
Iowa,US,29-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),16,0,0,16,19091,Humboldt,
Iowa,US,29-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),48,1,0,47,19091,Humboldt,
Iowa,US,23-03-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),0,0,0,0,19091,Humboldt,
Iowa,US,02-07-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),53,1,0,52,19091,Humboldt,
Iowa,US,02-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),19,1,0,18,19091,Humboldt,
Iowa,US,02-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),4,0,0,4,19091,Humboldt,
Iowa,US,30-03-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),0,0,0,0,19091,Humboldt,
Iowa,US,30-04-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),4,0,0,4,19091,Humboldt,
Iowa,US,24-03-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),0,0,0,0,19091,Humboldt,
Iowa,US,24-04-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),4,0,0,4,19091,Humboldt,
Iowa,US,09-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),6,0,0,6,19091,Humboldt,
Iowa,US,15-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),34,1,0,33,19091,Humboldt,
Iowa,US,26-03-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),0,0,0,0,19091,Humboldt,
Iowa,US,09-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),24,1,0,23,19091,Humboldt,
Iowa,US,21-04-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),1,0,0,1,19091,Humboldt,
Iowa,US,15-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),7,0,0,7,19091,Humboldt,
Iowa,US,21-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),9,0,0,9,19091,Humboldt,
Iowa,US,21-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),40,1,0,39,19091,Humboldt,
Iowa,US,26-04-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),4,0,0,4,19091,Humboldt,
Iowa,US,26-06-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),45,1,0,44,19091,Humboldt,
Iowa,US,26-05-20,42.7764426,-94.20722537,POINT(-94.20722537 42.7764426),13,0,0,13,19091,Humboldt,
